24894,0
24904,0
24968,0
25010,0
25011,0
25012,0
25014,0
25015,1
25016,0
25017,0
25023,0
25120,0
25307,0
25308,0
25325,1
25351,0
25378,0
25503,0
25513,0
25519,0
25530,0
25540,0
25558,0
25559,0
25569,0
25573,0
25596,0
25617,0
25623,0
25625,1
25628,1
25632,0
25635,0
25636,0
25638,0
25647,0
25649,0
25695,0
25700,1
25744,0
25753,1
25756,1
25782,0
25813,0
26021,0
26022,0
26029,1
26069,0
26070,0
26078,0
26080,0
26109,0
26152,0
26154,0
26160,0
26163,0
26164,0
26165,0
26166,0
26183,1
26199,0
26200,1
26249,1
26252,0
26253,0
26258,0
26259,0
26279,1
26284,0
26285,0
26286,0
26287,0
26288,0
26297,0
26305,0
26340,0
26418,0
26515,0
26519,0
26520,0
26521,0
26527,1
26528,1
26575,0
26606,0
26622,0
26629,1
26721,1
26724,1
26766,0
26771,0
26777,0
26792,0
26810,0
26858,0
26864,1
26898,1
26962,0
27014,1
27023,0
27027,0
27095,0
27097,0
27098,1
27135,0
27138,0
27151,0
27152,0
27187,1
27310,0
27315,0
27400,0
27401,0
27402,0
27408,0
27410,0
27436,0
27494,1
27496,0
27527,0
27534,0
27536,0
27658,0
27674,0
27836,1
27955,0
27956,0
27986,0
28018,0
28019,0
28056,0
28106,0
28121,0
28159,0
28209,0
28230,0
28387,1
28399,0
28438,0
28439,0
28445,1
28471,0
28603,0
28644,0
28645,0
28646,0
28647,0
28648,0
28649,0
28650,0
28651,0
28653,0
28668,0
28670,0
28730,0
28737,0
28742,0
28743,0
28747,0
28836,0
28837,1
28838,1
28883,1
28903,0
28919,0
28920,0
28961,0
29035,0
29040,0
29082,1
29093,0
29149,0
29208,0
29256,0
29262,0
29263,0
29278,0
29285,0
29302,1
29328,0
29348,0
30009,1
30052,0
30076,0
30082,1
30092,0
30114,0
30230,0
30233,0
30264,0
30265,0
30270,0
30274,0
30283,0
30337,0
30361,1
30362,1
30364,1
30368,0
30371,0
30372,0
30373,0
30381,1
30405,0
30408,0
30411,0
30433,0
30444,1
30447,1
30525,1
30544,0
30593,1
30612,0
30624,0
30636,0
30638,0
30725,1
30732,0
30733,1
30789,0
30793,0
30850,0
30874,0
30908,0
30964,0
31092,0
31094,1
31104,0
31113,0
31136,1
31141,1
31156,1
31175,0
31292,0
31299,0
31389,0
31679,0
31687,0
31973,1
32001,0
32038,0
32053,1
32511,0
32529,0
32544,1
32578,0
32587,1
32602,0
32642,0
32652,0
32653,0
33261,0
33265,1
33288,1
33289,1
33519,0
33522,0
33526,0
33531,0
33562,0
33565,0
33567,0
33568,0
33578,0
33588,0
33673,1
33715,0
33752,1
33789,0
33803,0
33865,0
33885,0
33902,0
33905,0
33906,0
33996,1
34021,1
34052,0
34220,0
34307,1
34419,0
34450,0
34472,1
35000,0
35044,1
35050,0
35070,0
35086,0
35087,0
35116,1
35139,0
35141,0
35145,0
35154,0
35181,0
35182,0
35190,0
35282,0
35283,0
35377,0
35396,0
35410,1
35419,0
35426,1
35458,0
35580,0
35597,0
35662,1
36011,0
36017,0
36055,0
36062,0
36123,0
36127,0
36128,0
36158,0
36170,0
36196,0
36210,0
36213,1
36216,0
36229,0
36250,0
36277,1
36296,1
36300,0
36363,0
36364,1
36380,1
36403,0
36424,0
36466,0
36467,0
36468,0
36502,0
36561,0
36629,0
37020,0
37026,0
37075,0
37121,0
37122,0
37135,0
37204,0
37251,0
37325,0
37373,0
37374,0
37423,0
37428,0
38116,0
38138,0
38223,0
38274,1
38302,0
38316,0
38321,0
38322,0
38343,1
38347,0
38366,0
38381,0
38382,0
38416,0
39011,1
39196,1
39243,0
39257,1
39267,0
39428,0
39429,0
39430,0
39441,0
39452,0
39504,0
39562,1
39565,0
39595,0
39663,1
39762,0
39781,0
39823,0
39824,0
39851,0
40062,0
40153,0
40155,0
40156,0
40157,0
40158,0
40159,0
40160,0
40205,0
40216,0
40296,0
40372,0
40375,0
40427,1
40449,0
40452,0
40462,1
40463,0
40470,0
40488,0
40568,0
40584,1
40760,0
40793,0
40821,0
40823,0
40854,0
40862,0
40875,0
40876,0
40878,0
40904,0
40908,1
40911,0
40962,0
41030,0
41040,1
41060,0
41072,0
41107,0
41165,0
41166,0
41167,0
41169,1
41238,0
41244,0
41258,0
41260,0
41261,0
41263,0
41369,1
41372,1
41381,1
41400,0
41401,0
41431,1
41459,1
41538,0
41539,0
41540,0
41556,1
41589,0
41617,0
41678,0
41686,1
41711,0
41760,1
41771,0
41777,0
41781,0
41794,0
41800,0
41818,1
41857,0
41858,0
41895,0
41898,0
41921,1
41926,0
41928,0
41950,0
41959,0
42006,0
42060,1
42061,1
42062,0
42063,0
42135,0
42158,0
42159,0
42160,0
42161,0
42162,0
42164,0
42165,0
42173,0
42198,0
42207,0
42252,0
42388,1
42402,1
42417,0
42445,1
42453,0
42454,0
42455,0
42456,0
42457,0
42472,1
42534,1
42537,0
42538,1
42540,0
42542,1
42549,1
42551,1
42573,0
42590,0
42595,1
42596,0
42616,0
42632,1
42665,1
42722,0
42726,0
42727,0
42731,0
42735,0
42760,0
42773,0
42798,0
42828,0
42875,0
42880,1
42884,0
42891,1
42894,0
42905,1
42911,0
42917,0
42918,0
42922,0
42934,0
42935,0
42938,1
42939,0
42943,0
42962,1
42963,0
42979,0
43003,0
43006,0
43010,1
43025,0
43193,1
43194,1
43204,0
43223,0
43233,1
43238,1
43242,1
43265,0
43278,0
43281,0
43283,1
43292,0
43293,1
43314,1
43322,1
43338,1
43355,0
43402,1
43405,0
43406,0
43407,0
43408,0
43409,0
43435,0
43458,1
43476,0
43477,0
43501,0
43502,0
43503,1
43512,0
43513,1
43551,1
43559,1
43559,1
43564,1
43620,0
43681,1
43692,0
43695,0
43696,0
43704,1
43842,1
43844,0
43875,0
43877,0
43888,1
43896,1
43950,1
44047,0
44067,0
44191,0
44340,0
44343,0
44346,1
44364,0
44386,0
44398,0
44422,0
44424,1
44446,1
44454,1
44480,1
44490,1
44504,1
44646,1
44660,0
44704,0
44707,0
44729,0
44743,1
44751,0
44764,0
44765,1
44781,0
44808,0
44809,1
44887,0
44925,0
44926,1
44957,0
44963,0
44982,1
44987,0
45881,0
46004,0
47100,0
47111,0
47112,0
47128,0
47165,1
47173,0
47177,0
48004,0
48014,0
48016,1
48018,0
48128,0
48152,0
48168,0
49008,0
49547,0
49568,0
49732,0
49739,0
49746,0
49750,0
49751,0
49752,0
49753,0
49754,0
49756,0
49758,0
50001,0
50005,0
50158,0
50159,1
50191,0
50198,0
50224,0
50244,0
50325,0
50327,0
50478,0
50502,0
50527,0
50596,0
50704,0
50707,1
50725,1
50761,0
50819,0
50951,0
50952,0
50979,0
50987,0
50990,0
51013,0
51023,1
51123,1
51139,1
51149,0
51168,0
51214,1
51216,0
51261,0
51434,1
51446,0
51533,0
51575,0
51672,0
51698,0
51714,0
51946,0
51982,1
51988,1
52079,0
52082,0
52111,0
52117,0
52216,0
52273,0
52280,0
52294,0
52295,0
52337,0
52339,0
52341,0
52342,0
52345,0
52361,0
52364,0
52366,0
52367,0
52368,1
52369,0
52380,0
52389,0
52390,0
52404,1
52407,1
52424,1
52431,0
52446,1
52463,1
52535,0
52558,0
52583,0
52609,0
52661,0
52674,1
52681,0
52682,0
52695,0
52698,0
52731,0
52775,0
52811,0
52830,0
52833,0
52963,0
52972,1
53001,0
53002,1
53006,0
53018,1
53042,0
53059,0
53098,0
53102,0
53108,0
53146,0
53189,1
53191,1
53219,1
53283,0
53304,0
53311,1
53312,1
53320,0
53462,1
53483,1
53502,1
53511,1
53528,1
53534,0
53537,0
53543,1
53544,1
53558,1
53580,0
53655,0
53656,1
53661,1
53678,1
53705,1
53706,1
53743,1
53857,1
53861,1
53862,0
53906,0
53934,0
53938,0
53943,0
53944,0
53946,0
54098,0
54102,0
54107,0
54126,0
54253,1
54283,1
54297,0
54337,0
54343,0
54354,1
54374,1
54510,1
54520,1
54547,1
54566,1
54595,0
54838,0
54853,0
54909,0
54928,1
54930,1
55013,0
55075,1
55443,1
55514,0
55553,0
55576,0
55577,0
55579,1
55614,1
55667,1
55711,0
56024,0
56025,0
56027,1
56081,0
56142,1
56207,0
56273,1
56278,1
56279,1
56285,1
56421,0
56425,0
56431,0
56433,0
56444,0
56463,0
56531,0
56532,0
56544,0
56553,0
56554,0
56584,1
56601,0
56602,0
56604,1
56769,0
56782,0
56821,0
56822,1
56874,0
56880,0
56973,1
56982,0
57008,0
57115,1
57355,0
57421,0
57480,1
57484,0
57496,1
57497,1
57498,1
57518,1
57535,0
57538,0
57539,0
57545,1
57620,0
57633,0
57645,0
57664,0
57727,0
57807,0
57827,0
57901,0
57936,1
57937,1
57981,1
57984,1
57985,1
57986,1
57994,0
57997,1
58001,0
58003,0
58013,1
58016,0
58041,0
58050,0
58071,0
58084,0
58110,1
58112,0
58118,1
58130,1
58149,0
58152,0
58157,0
58159,0
58177,0
58206,0
58207,0
58235,0
58389,0
58401,1
58403,1
58404,0
58406,1
58408,1
58411,1
58416,1
58429,1
58459,1
58475,1
58495,1
58522,1
58540,1
58542,1
58554,0
58567,1
58597,1
58627,1
58631,1
58636,1
58641,0
58655,1
58661,0
58662,1
58666,0
58679,0
58689,0
58697,1
58704,0
58714,1
58716,1
58717,1
58723,0
58732,1
58745,0
58752,0
58754,1
58758,0
58800,0
58820,1
58824,0
58826,0
58834,1
58839,1
58840,1
58846,1
58847,1
58898,0
58920,0
58922,1
58955,0
58958,0
59111,0
59175,1
59191,1
59192,1
59267,1
59305,0
59375,1
59438,1
59442,0
59446,0
59455,1
59456,0
59462,1
59479,1
59498,0
59501,1
59518,0
59553,1
59594,0
59601,0
59962,0
59999,0
60126,0
60136,1
60146,0
60208,0
60250,1
60327,0
60412,1
60413,1
60491,0
60571,0
60585,0
60615,0
60619,0
60642,0
60643,0
60644,1
60653,0
60711,0
60760,0
60762,0
60825,0
60826,0
60828,1
60830,1
60843,0
60855,0
60856,0
60918,0
60957,0
60960,0
60963,0
61008,0
61031,0
61037,0
61038,1
61039,1
61078,0
61082,0
61217,0
61218,0
61226,0
61265,0
61266,0
61323,0
61336,0
61353,0
61378,0
61381,1
61514,0
61519,0
61612,1
61627,0
61788,0
62035,0
62048,0
62096,0
62107,0
62117,0
62132,1
62140,0
62156,0
62157,1
62159,0
62219,0
62281,1
62308,0
62388,0
62418,0
62419,0
62518,0
62519,0
62520,0
62535,0
62536,0
62553,0
62637,0
62658,0
62662,0
62764,1
62766,0
62791,0
62897,0
62932,1
63063,0
63110,0
63149,0
63174,1
63202,0
63269,0
63272,0
63294,0
63328,0
63353,1
63365,1
63367,1
63423,0
63477,0
63490,0
63544,1
63593,0
63642,0
64625,0
64639,0
64709,0
64721,0
64733,0
64831,0
65032,0
65052,1
65141,0
65149,0
65170,0
65205,0
65216,1
65219,0
65239,0
65250,0
65252,0
65338,0
65410,1
65412,0
65436,0
65437,0
65438,0
65439,0
65470,0
65480,0
65510,1
65554,0
65697,0
65829,0
65942,1
66016,0
66017,0
66120,1
66201,0
66277,0
66279,1
66546,1
66556,0
66580,0
66581,0
66592,0
66767,0
66768,0
66769,0
66770,0
66771,0
66828,0
66835,1
66865,0
66942,0
67004,0
67218,0
67220,0
67251,0
67252,0
67264,0
67274,0
67276,0
67278,0
67283,0
67334,0
67345,0
67359,0
67395,0
67400,1
67442,0
67443,0
67500,1
67517,1
67524,0
67525,0
67535,0
67536,0
67631,0
67650,0
67701,1
67711,0
67742,0
67822,0
67826,0
67845,0
67888,1
67894,0
67901,0
67996,0
68028,0
68103,1
68113,0
68114,0
68188,0
68198,0
68203,0
68280,1
68333,0
68372,0
68423,1
68498,0
68505,0
68523,1
68525,1
68538,1
68539,0
68592,0
68655,0
68701,0
68789,1
68802,0
68968,0
69001,0
69002,0
69096,0
69098,1
69110,0
69123,0
69181,0
69182,0
69189,0
69296,0
69343,0
69344,0
69456,0
69493,0
69496,0
69508,1
69636,0
69681,0
69682,0
69683,0
69685,0
69692,0
69739,0
69790,0
69791,1
69854,0
69870,0
69873,0
69978,0
70056,0
70057,0
70060,1
71081,1
71085,0
71143,1
71204,1
71217,0
71292,1
71317,0
71320,0
71338,0
71440,0
71523,0
71524,0
71603,0
71654,0
71695,0
71760,1
71808,0
71935,0
71936,0
72042,0
72118,0
72198,0
72326,0
72352,0
72377,0
72382,0
72387,1
72409,1
72411,1
72413,1
72466,0
72569,0
72640,1
72641,0
72642,1
72714,0
72809,0
72817,0
72840,0
72859,0
72920,0
73014,0
73093,1
73094,0
73104,0
73115,0
73133,0
73134,0
73172,0
73176,0
73177,0
73178,0
73179,0
73189,0
73217,0
73275,0
73276,0
73279,0
73280,0
73281,0
73299,0
73314,1
73316,1
73322,0
73353,0
73387,0
73388,0
73464,0
73529,1
73531,0
73690,0
73719,1
73787,1
73799,0
73887,0
74001,0
74163,0
74164,0
74165,0
74358,0
74407,0
74438,0
74483,0
74542,0
74557,0
74558,0
74601,1
74630,0
74641,0
74680,0
74681,0
74698,0
74702,0
74713,1
74771,0
74830,0
74831,0
74832,0
74837,0
74854,0
74950,0
74969,0
74988,1
75008,1
75009,1
75027,1
75029,1
75030,1
75169,0
75170,0
75179,0
75241,0
75384,0
75515,1
75531,0
75639,0
75725,0
75901,0
75960,0
76001,0
76019,0
76028,0
76052,0
76084,1
76095,1
76116,0
76127,1
76130,0
76131,1
76175,0
76203,0
76218,1
76236,1
76241,1
76253,1
76293,1
76297,0
76313,0
76315,0
76359,0
76385,0
76389,1
76402,1
76403,0
76409,0
76458,1
76509,1
76541,0
76559,1
76564,1
76567,0
76568,1
76576,1
76582,0
76587,1
76611,0
76623,0
76648,0
76649,0
76681,1
76693,1
76700,0
76703,0
76715,0
76730,1
76734,0
76848,0
76912,1
76945,0
76954,0
76977,0
76980,0
77092,0
77114,0
77275,0
77281,0
77321,0
77326,0
77343,0
77352,1
77353,0
77374,0
77377,0
77382,1
77384,1
77396,0
77473,0
77597,0
77619,0
77645,0
77650,0
77651,1
77676,0
77730,0
77790,0
77791,1
77792,1
77832,0
77856,1
77870,0
77889,1
77897,1
77903,0
77911,0
77939,0
77962,1
77975,1
77977,1
77989,0
78177,0
78264,0
78273,0
78274,0
78280,0
78331,1
78364,0
78698,0
78719,0
78752,0
78753,0
78760,1
78784,0
78785,0
78786,0
78787,0
78819,0
78836,0
78846,0
78969,1
78984,1
78985,1
79104,1
79105,0
79111,0
79340,1
79362,0
79371,0
79376,0
79500,0
79507,1
79515,1
79541,1
79559,0
79562,0
79565,1
79586,0
79596,0
79597,1
79598,0
79623,0
79629,0
79634,0
79679,0
79681,1
79770,1
79865,1
79891,0
79892,0
79893,0
79914,0
79930,0
79934,1
79936,1
79979,0
80029,1
80075,0
80128,0
80129,0
80327,0
80328,0
80336,0
80377,0
80429,0
80624,0
80625,0
80652,0
80667,0
80668,0
80717,0
80771,0
80772,0
80798,1
80986,0
81011,0
81056,0
81060,0
81061,0
81113,0
81124,0
81167,0
81220,0
81457,0
81488,1
81489,1
81547,0
81548,0
81571,0
81811,0
81819,0
81870,0
81877,0
81878,0
81902,0
81976,0
81977,0
82028,0
82143,0
82148,1
82161,0
82199,0
82236,1
82282,0
82284,0
82330,0
82378,0
82530,1
82533,0
82558,0
82560,0
82561,0
82562,0
82563,0
82564,1
82605,1
82620,1
82622,0
82689,0
82924,0
83352,0
83363,0
83365,0
83376,0
83386,0
83486,0
83493,1
83527,0
83613,1
83712,0
83723,0
83863,0
83907,1
83928,0
83932,1
83965,1
84197,1
84200,1
84201,0
84203,0
84208,0
84217,0
84535,0
84567,0
84619,1
84649,0
84654,0
84723,0
84763,0
84789,0
84791,0
84866,1
84911,0
84931,1
84932,1
84961,1
85126,1
85141,0
85276,0
85282,0
85283,0
85291,0
85298,0
85301,0
85302,0
85305,0
85306,0
85406,1
85466,1
85499,0
85505,0
85508,1
85525,1
85526,0
85528,0
85529,0
85578,0
85587,0
85609,0
85674,0
85708,0
85728,0
85760,0
85782,0
85903,1
85947,1
85966,0
87128,1
87172,0
87197,0
87198,0
87199,1
87200,1
87201,1
87314,1
87348,1
87349,0
87413,0
87462,0
87499,0
87549,1
87767,0
87888,1
87889,0
87983,0
87984,1
87985,1
88032,0
88033,0
88063,0
88105,0
88210,1
88316,0
88387,0
88423,0
88425,0
88460,0
88463,0
88496,0
88578,1
88584,0
88587,0
88639,0
88640,0
88716,0
88717,0
88722,0
88852,0
88870,0
88962,0
89288,0
89344,0
89433,0
89452,0
89515,0
89524,0
89525,0
89576,0
89601,0
89610,1
89611,1
89612,1
89613,1
89695,0
89980,0
90081,1
90082,0
90084,0
90085,0
90123,0
90278,1
90279,1
90341,1
90433,1
90434,0
90435,0
90615,0
90733,0
90795,0
90838,0
90872,0
90956,0
90957,0
90993,0
91243,0
91244,0
91282,0
91283,0
91527,0
91750,0
91772,1
91843,0
91935,1
92317,0
92405,0
92418,0
92424,0
92432,0
92440,0
92441,0
92474,0
92584,0
92585,0
92771,0
92839,0
92955,0
92981,0
93006,1
93052,0
93239,0
93259,0
93409,0
93492,0
93502,1
93508,0
93509,0
93510,0
93543,0
93544,0
93701,0
93898,1
93901,1
93906,1
93973,0
93975,0
94014,1
94339,1
94379,1
94390,0
94391,0
94393,1
94412,1
94427,0
94428,1
94741,1
94745,0
94883,1
94893,0
94988,0
94995,0
95061,0
95110,0
95117,0
95118,0
95119,0
95177,0
95231,0
95235,0
95238,0
95239,1
95369,1
95406,0
95495,0
95551,1
95577,0
95578,0
95756,0
95776,0
95782,0
95785,0
95788,1
95812,0
95842,1
95957,0
96026,0
96086,1
96152,1
96180,0
96228,0
96247,0
96418,1
96422,0
96485,0
96545,0
96557,0
96721,1
96943,1
96944,1
96951,0
97008,0
97041,0
97091,1
97201,1
97202,1
97282,1
97386,0
97456,0
97539,0
97540,0
97545,0
97550,0
97584,0
97719,1
97743,1
97760,0
97766,0
97767,1
97805,1
97995,0
97998,0
98088,0
98178,1
98232,0
98403,1
98405,1
98407,0
98425,1
98477,0
98909,0
99142,1
99181,1
99274,1
99292,1
99293,1
99294,1
99296,0
99304,1
99464,0
99504,1
99505,1
99577,0
99702,0
99784,0
99941,0
99943,0
100001,0
100020,0
100024,0
100025,1
100061,1
100110,0
100130,0
100131,0
100155,0
100181,0
100239,0
100298,0
100316,0
100317,0
100352,1
100355,0
100389,0
100402,0
100403,0
100510,0
100521,1
100544,1
100566,0
100596,0
100599,0
100601,0
100602,0
100695,0
100703,0
100705,0
100710,0
100717,1
100733,0
100782,0
100796,0
100829,0
100830,0
100834,0
100879,0
100880,0
100881,0
102002,0
102433,0
102451,1
102517,1
102542,0
102544,1
102550,1
102552,0
102554,1
102582,1
102642,1
102643,0
102684,1
102686,0
102687,1
102706,1
102716,0
102729,1
102736,0
102737,1
102740,1
102804,1
102808,0
102845,1
102847,1
102853,0
102854,0
102862,1
102863,0
102867,0
102996,1
103033,1
103047,0
103068,0
103069,0
103084,0
103087,1
103093,1
103105,0
103130,0
103451,1
103465,1
103469,0
103555,1
103586,1
103606,1
103615,0
103637,0
103638,1
103641,0
103644,0
103649,0
103699,1
103726,0
103727,1
103730,0
103768,1
103789,1
103790,0
103794,0
103807,1
103813,0
103837,1
103838,1
103861,0
103874,0
103875,0
103881,0
103885,0
103886,0
103895,0
103902,0
103904,1
103905,1
103908,0
103910,0
103911,1
103918,1
103923,1
103943,0
103946,0
103978,1
103996,0
103997,0
104003,0
104026,1
104033,0
104214,1
104231,0
104239,0
104240,0
104249,0
104254,0
104258,0
104267,1
104273,0
104315,1
104317,1
104320,1
104324,1
104328,1
104334,1
104498,1
104605,0
104607,1
104613,1
104709,1
104749,0
104760,0
104764,1
104784,0
104785,0
104786,1
104841,0
104842,0
104850,0
104860,1
104862,0
104872,0
104897,0
104916,0
104917,1
104920,1
104945,1
104959,0
104960,1
104961,0
104976,1
104980,0
104988,1
104998,0
105003,1
105017,0
105020,0
105046,1
105047,1
105166,1
105171,1
105172,0
105175,0
105193,1
105229,1
105257,0
105327,1
105331,0
105333,0
105336,1
105340,0
105353,0
105354,1
105366,0
105368,0
105382,0
105383,0
105385,0
105413,0
105422,1
105427,1
105441,1
105461,1
105469,0
105470,0
105472,1
105477,1
105482,1
105510,1
105520,0
105521,0
105522,0
105609,1
105614,1
105624,0
105649,0
105685,1
105688,1
105730,1
105761,0
105785,1
105804,1
105821,0
105859,1
105890,1
105891,1
105914,0
105934,1
105935,1
105957,0
105994,0
106042,0
106077,1
106088,1
106089,0
106184,0
106227,0
106229,0
106250,1
106267,1
106273,1
106287,1
106309,1
106313,1
106318,0
106329,1
106330,0
106340,1
106344,1
106347,1
106348,1
106349,1
106496,1
106524,1
106551,1
106680,0
106752,0
106753,1
106857,0
106871,1
106926,1
106932,0
107005,1
107034,1
107120,0
107121,0
107128,0
107129,0
107304,0
107308,0
107310,1
107314,1
107332,0
107419,1
107424,1
107428,1
107445,0
107447,0
107448,1
107449,0
107450,1
107470,0
107474,0
107516,0
107544,0
107550,1
107556,1
107572,1
107575,0
107576,1
107587,1
107591,1
107616,1
107646,1
107746,0
107862,1
107934,1
107955,1
108151,1
108192,1
108194,1
108289,1
108294,0
108317,0
108398,0
108436,1
108474,1
108482,1
108499,1
108590,0
108596,1
108642,1
108677,1
108723,1
108770,1
108795,0
108796,0
108847,1
108865,0
108886,0
108924,0
108965,0
108983,0
108996,0
109069,0
109070,0
109071,1
109072,0
109073,0
109097,0
109107,0
109138,0
109144,0
109145,0
109148,1
109149,1
109150,0
109190,0
109191,0
109192,0
109206,0
109213,1
109235,1
109236,1
109245,1
109266,0
109268,1
109269,1
109271,1
109289,0
109296,1
109298,0
109299,0
109300,1
109301,0
109312,1
109313,1
109314,1
109315,1
109316,1
109317,1
109339,0
109357,1
109377,0
109665,0
109832,1
110059,0
110776,0
110809,0
130014,0
150127,1
150142,0
150145,1
150146,1
150147,0
150148,1
150149,1
150157,1
150227,1
150280,0
150300,0
150304,0
150305,0
150306,0
150314,0
150345,0
150385,0
150476,0
150512,1
150513,1
150514,1
150515,1
150516,1
150527,1
150544,1
150550,0
150552,1
150559,0
150561,1
150575,1
150599,1
150600,0
150601,0
150607,0
150631,1
150647,0
150648,0
150706,0
150732,0
150775,1
150840,0
150842,0
150866,0
150869,0
150878,1
150886,0
150889,1
150940,0
150967,0
151196,1
151197,0
151206,1
